county,district,date,open_stores7eleven,open_storesfamilymart,open_storeshilife,open_storesOK,open_storespxmart,open_storescarrefour,open_storesrtmart,open_storessimplemart,open_storescpc
新北市,中和區,2018-10-01,114.0,116.0,34.0,14.0,16.0,2.0,1.0,31.0,14.0
新北市,中和區,2018-11-01,114.0,117.0,34.0,14.0,16.0,2.0,1.0,32.0,14.0
新北市,中和區,2018-12-01,115.0,118.0,34.0,14.0,16.0,2.0,1.0,32.0,14.0
新北市,五股區,2018-01-01,26.0,20.0,17.0,1.0,3.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-02-01,27.0,20.0,17.0,1.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-03-01,27.0,20.0,17.0,2.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-04-01,27.0,20.0,17.0,2.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-05-01,27.0,21.0,17.0,2.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-06-01,27.0,21.0,17.0,3.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-07-01,28.0,21.0,17.0,3.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-08-01,28.0,21.0,17.0,3.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-09-01,28.0,21.0,17.0,3.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-10-01,28.0,21.0,17.0,3.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-11-01,28.0,21.0,17.0,3.0,4.0,0.0,0.0,8.0,6.0
新北市,五股區,2018-12-01,28.0,23.0,17.0,3.0,4.0,0.0,0.0,8.0,6.0
新北市,八里區,2018-01-01,12.0,6.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-02-01,12.0,6.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-03-01,12.0,6.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-04-01,12.0,6.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-05-01,12.0,6.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-06-01,12.0,6.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-07-01,13.0,6.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-08-01,13.0,6.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-09-01,13.0,7.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-10-01,13.0,8.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-11-01,13.0,8.0,8.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,八里區,2018-12-01,14.0,8.0,9.0,2.0,1.0,0.0,0.0,4.0,6.0
新北市,土城區,2018-01-01,62.0,46.0,19.0,8.0,5.0,3.0,1.0,15.0,8.0
新北市,土城區,2018-02-01,62.0,47.0,19.0,8.0,5.0,3.0,1.0,15.0,8.0
新北市,土城區,2018-03-01,62.0,47.0,19.0,8.0,5.0,3.0,1.0,15.0,8.0
新北市,土城區,2018-04-01,63.0,48.0,19.0,8.0,5.0,3.0,1.0,15.0,8.0
新北市,土城區,2018-05-01,64.0,48.0,19.0,8.0,5.0,3.0,1.0,15.0,8.0
新北市,土城區,2018-06-01,64.0,48.0,19.0,8.0,5.0,3.0,1.0,15.0,8.0
新北市,土城區,2018-07-01,64.0,48.0,19.0,8.0,5.0,3.0,1.0,15.0,8.0
新北市,土城區,2018-08-01,65.0,48.0,19.0,8.0,5.0,4.0,1.0,15.0,8.0
新北市,土城區,2018-09-01,65.0,49.0,19.0,8.0,5.0,4.0,1.0,15.0,8.0
新北市,土城區,2018-10-01,66.0,49.0,19.0,8.0,5.0,4.0,1.0,16.0,8.0
新北市,土城區,2018-11-01,66.0,49.0,19.0,8.0,5.0,4.0,1.0,16.0,8.0
新北市,土城區,2018-12-01,66.0,49.0,19.0,8.0,5.0,4.0,1.0,16.0,8.0
新北市,坪林區,2018-01-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-03-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-04-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-05-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-06-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-08-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-09-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-10-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-11-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,坪林區,2018-12-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,平溪區,2018-01-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-02-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-03-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-04-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-05-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-06-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-07-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-08-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-09-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-10-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-11-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,平溪區,2018-12-01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,新店區,2018-01-01,81.0,67.0,18.0,12.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-02-01,81.0,67.0,18.0,12.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-03-01,81.0,67.0,18.0,12.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-04-01,82.0,67.0,18.0,14.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-05-01,82.0,67.0,18.0,14.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-06-01,82.0,67.0,18.0,14.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-07-01,82.0,67.0,18.0,14.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-08-01,82.0,67.0,18.0,14.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-09-01,82.0,67.0,18.0,14.0,11.0,1.0,1.0,19.0,13.0
新北市,新店區,2018-10-01,82.0,67.0,18.0,14.0,11.0,1.0,1.0,21.0,13.0
新北市,新店區,2018-11-01,83.0,67.0,18.0,14.0,11.0,1.0,1.0,21.0,13.0
新北市,新店區,2018-12-01,83.0,67.0,18.0,14.0,11.0,1.0,1.0,21.0,13.0
新北市,新莊區,2018-01-01,97.0,80.0,42.0,12.0,18.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-02-01,97.0,80.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-03-01,97.0,81.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-04-01,98.0,82.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-05-01,99.0,83.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-06-01,99.0,83.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-07-01,99.0,83.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-08-01,101.0,83.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-09-01,101.0,84.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-10-01,101.0,84.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-11-01,103.0,84.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,新莊區,2018-12-01,103.0,85.0,42.0,12.0,19.0,3.0,0.0,22.0,11.0
新北市,板橋區,2018-01-01,130.0,119.0,59.0,18.0,19.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-02-01,132.0,119.0,59.0,18.0,19.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-03-01,132.0,120.0,60.0,18.0,19.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-04-01,133.0,120.0,60.0,18.0,19.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-05-01,133.0,121.0,60.0,18.0,19.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-06-01,135.0,121.0,60.0,18.0,19.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-07-01,135.0,121.0,60.0,18.0,19.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-08-01,135.0,123.0,60.0,18.0,20.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-09-01,135.0,123.0,60.0,18.0,20.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-10-01,136.0,123.0,60.0,18.0,20.0,4.0,1.0,40.0,7.0
新北市,板橋區,2018-11-01,136.0,124.0,60.0,18.0,20.0,4.0,1.0,41.0,7.0
新北市,板橋區,2018-12-01,137.0,125.0,61.0,18.0,20.0,4.0,1.0,41.0,7.0
新北市,林口區,2018-01-01,33.0,21.0,9.0,0.0,4.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-02-01,33.0,21.0,9.0,0.0,4.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-03-01,33.0,22.0,9.0,0.0,4.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-04-01,33.0,22.0,9.0,0.0,4.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-05-01,33.0,22.0,9.0,0.0,5.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-06-01,33.0,22.0,9.0,0.0,5.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-07-01,34.0,22.0,9.0,0.0,5.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-08-01,35.0,22.0,9.0,0.0,5.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-09-01,35.0,22.0,9.0,0.0,5.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-10-01,35.0,22.0,9.0,0.0,5.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-11-01,35.0,22.0,10.0,0.0,5.0,1.0,0.0,1.0,4.0
新北市,林口區,2018-12-01,35.0,22.0,10.0,0.0,5.0,1.0,0.0,1.0,4.0
新北市,樹林區,2018-01-01,52.0,35.0,23.0,6.0,5.0,2.0,0.0,11.0,18.0
新北市,樹林區,2018-02-01,52.0,35.0,23.0,6.0,5.0,2.0,0.0,11.0,18.0
新北市,樹林區,2018-03-01,52.0,35.0,23.0,6.0,5.0,2.0,0.0,11.0,18.0
新北市,樹林區,2018-04-01,52.0,36.0,23.0,6.0,5.0,2.0,0.0,11.0,18.0
新北市,樹林區,2018-05-01,53.0,36.0,23.0,6.0,5.0,2.0,0.0,11.0,18.0
新北市,樹林區,2018-06-01,53.0,38.0,23.0,6.0,5.0,2.0,0.0,11.0,18.0
新北市,樹林區,2018-07-01,53.0,38.0,23.0,6.0,5.0,2.0,0.0,11.0,18.0
新北市,樹林區,2018-08-01,54.0,39.0,23.0,6.0,5.0,2.0,0.0,11.0,18.0
新北市,樹林區,2018-09-01,54.0,39.0,23.0,6.0,5.0,2.0,0.0,12.0,18.0
新北市,樹林區,2018-10-01,55.0,39.0,23.0,6.0,5.0,2.0,0.0,12.0,18.0
新北市,樹林區,2018-11-01,55.0,39.0,23.0,6.0,5.0,2.0,0.0,12.0,18.0
新北市,樹林區,2018-12-01,55.0,39.0,23.0,6.0,5.0,2.0,0.0,12.0,18.0
新北市,永和區,2018-01-01,48.0,50.0,14.0,6.0,9.0,1.0,0.0,16.0,2.0
新北市,永和區,2018-02-01,48.0,50.0,14.0,6.0,9.0,1.0,0.0,16.0,2.0
新北市,永和區,2018-03-01,48.0,50.0,14.0,6.0,9.0,1.0,0.0,16.0,2.0
新北市,永和區,2018-04-01,49.0,50.0,14.0,6.0,9.0,1.0,0.0,16.0,2.0
新北市,永和區,2018-05-01,49.0,50.0,14.0,6.0,9.0,1.0,0.0,16.0,2.0
新北市,永和區,2018-06-01,49.0,50.0,14.0,7.0,9.0,1.0,0.0,16.0,2.0
新北市,永和區,2018-07-01,49.0,50.0,14.0,7.0,9.0,1.0,0.0,17.0,2.0
新北市,永和區,2018-08-01,49.0,50.0,14.0,7.0,9.0,1.0,0.0,17.0,2.0
新北市,永和區,2018-09-01,49.0,50.0,14.0,7.0,9.0,1.0,0.0,17.0,2.0
新北市,永和區,2018-10-01,49.0,50.0,14.0,7.0,9.0,1.0,0.0,17.0,2.0
新北市,永和區,2018-11-01,49.0,50.0,14.0,8.0,9.0,1.0,0.0,17.0,2.0
新北市,永和區,2018-12-01,49.0,50.0,14.0,8.0,9.0,1.0,0.0,17.0,2.0
新北市,汐止區,2018-01-01,59.0,41.0,11.0,20.0,4.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-02-01,59.0,41.0,12.0,20.0,4.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-03-01,59.0,41.0,12.0,20.0,4.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-04-01,59.0,42.0,12.0,20.0,4.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-05-01,59.0,42.0,12.0,20.0,5.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-06-01,59.0,42.0,12.0,20.0,5.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-07-01,59.0,42.0,12.0,20.0,5.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-08-01,60.0,42.0,12.0,21.0,5.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-09-01,60.0,42.0,12.0,22.0,5.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-10-01,60.0,42.0,12.0,23.0,5.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-11-01,60.0,42.0,12.0,23.0,5.0,1.0,0.0,16.0,9.0
新北市,汐止區,2018-12-01,60.0,42.0,13.0,23.0,5.0,1.0,0.0,16.0,9.0
新北市,泰山區,2018-01-01,22.0,14.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-02-01,22.0,14.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-03-01,22.0,14.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-04-01,22.0,14.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-05-01,22.0,14.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-06-01,22.0,14.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-07-01,22.0,14.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-08-01,22.0,14.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-09-01,22.0,14.0,2.0,5.0,4.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-10-01,22.0,14.0,2.0,5.0,4.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-11-01,22.0,14.0,2.0,5.0,4.0,0.0,0.0,6.0,6.0
新北市,泰山區,2018-12-01,22.0,14.0,2.0,5.0,4.0,0.0,0.0,6.0,6.0
新北市,淡水區,2018-01-01,57.0,43.0,15.0,7.0,7.0,1.0,0.0,13.0,9.0
新北市,淡水區,2018-02-01,59.0,43.0,15.0,7.0,8.0,1.0,0.0,13.0,9.0
新北市,淡水區,2018-03-01,59.0,43.0,15.0,7.0,8.0,1.0,0.0,14.0,9.0
新北市,淡水區,2018-04-01,59.0,43.0,15.0,7.0,8.0,1.0,0.0,14.0,9.0
新北市,淡水區,2018-05-01,59.0,43.0,15.0,7.0,8.0,1.0,0.0,14.0,9.0
新北市,淡水區,2018-06-01,59.0,43.0,15.0,7.0,8.0,1.0,0.0,14.0,9.0
新北市,淡水區,2018-07-01,59.0,43.0,15.0,7.0,8.0,1.0,0.0,14.0,9.0
新北市,淡水區,2018-08-01,59.0,44.0,15.0,7.0,8.0,1.0,0.0,14.0,9.0
新北市,淡水區,2018-09-01,59.0,44.0,15.0,7.0,8.0,1.0,0.0,14.0,9.0
新北市,淡水區,2018-10-01,59.0,44.0,15.0,7.0,8.0,1.0,0.0,14.0,9.0
新北市,淡水區,2018-11-01,59.0,44.0,15.0,7.0,8.0,1.0,0.0,15.0,9.0
新北市,淡水區,2018-12-01,59.0,44.0,15.0,7.0,8.0,1.0,0.0,17.0,9.0
新北市,深坑區,2018-01-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-02-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-03-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-04-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-05-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-06-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-07-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-08-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-09-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-10-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-11-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,深坑區,2018-12-01,7.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0
新北市,烏來區,2018-01-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-02-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-03-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-04-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-05-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-06-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-07-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-08-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-09-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-10-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-11-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,烏來區,2018-12-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市,瑞芳區,2018-01-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-02-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-03-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-04-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-05-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-06-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-07-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-08-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-09-01,8.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-10-01,9.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-11-01,9.0,2.0,3.0,8.0,1.0,0.0,0.0,2.0,5.0
新北市,瑞芳區,2018-12-01,9.0,2.0,3.0,8.0,1.0,0.0,0.0,2.0,5.0
新北市,石碇區,2018-01-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-02-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-03-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-04-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-05-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-06-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-07-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-08-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-09-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-10-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-11-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石碇區,2018-12-01,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
新北市,石門區,2018-01-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-03-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-04-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-05-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-06-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-08-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-09-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-10-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-11-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,石門區,2018-12-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
新北市,萬里區,2018-01-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-02-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-03-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-04-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-05-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-06-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-07-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-08-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-09-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-10-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-11-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,萬里區,2018-12-01,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
新北市,蘆洲區,2018-01-01,50.0,43.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-02-01,50.0,43.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-03-01,50.0,44.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-04-01,50.0,44.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-05-01,50.0,44.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-06-01,50.0,44.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-07-01,50.0,45.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-08-01,50.0,45.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-09-01,50.0,45.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-10-01,50.0,45.0,16.0,4.0,8.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-11-01,50.0,46.0,16.0,4.0,9.0,1.0,0.0,14.0,4.0
新北市,蘆洲區,2018-12-01,51.0,46.0,16.0,4.0,9.0,1.0,0.0,14.0,4.0
新北市,貢寮區,2018-01-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-02-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-03-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-04-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-05-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-06-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-07-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-08-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-09-01,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-10-01,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-11-01,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,貢寮區,2018-12-01,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
新北市,金山區,2018-01-01,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
